version,submission,episode,won,opp_family,opp_deck_hash,turn,attack_id,attack_name,attacker_id,attacker_name,our_active_id,our_active_name,our_active_hp,our_active_maxhp,our_active_energy,our_hand,our_bench,their_active_energy,their_grass_energy,hp_after,damage,ko
v26,55520389,93238001,0,Alakazam,cc38cb450b86770a,13,1072,Powerful Hand,743,Alakazam,860,Snorunt,70,70,1,1,2,1,0,70,0,0
v26,55520389,93238001,0,Alakazam,cc38cb450b86770a,15,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,320,320,2,6,2,1,0,320,0,0
v26,55520389,93248703,1,Grimmsnarl (mirror),ae3dbbeb2e097f31,7,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,320,320,2,2,5,2,0,320,0,0
v26,55520389,93248703,1,Grimmsnarl (mirror),ae3dbbeb2e097f31,9,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,200,320,2,3,5,2,0,200,0,0
v26,55520389,93248703,1,Grimmsnarl (mirror),ae3dbbeb2e097f31,9,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,200,320,2,3,5,2,0,200,0,0
v26,55520389,93248703,1,Grimmsnarl (mirror),ae3dbbeb2e097f31,9,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,170,320,2,3,5,2,0,0,170,1
v26,55520389,93251068,1,Alakazam,a233298ee750b57c,4,1070,Teleportation Attack,741,Abra,648,Marnie's Grimmsnarl ex,310,320,2,7,5,1,0,320,-10,0
v26,55520389,93251068,1,Alakazam,a233298ee750b57c,4,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,310,320,2,7,5,1,0,120,190,0
v26,55520389,93251068,1,Alakazam,a233298ee750b57c,6,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,170,320,2,7,5,1,0,170,0,0
v26,55520389,93251068,1,Alakazam,a233298ee750b57c,6,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,170,320,2,7,5,1,0,170,0,0
v26,55520389,93251068,1,Alakazam,a233298ee750b57c,8,423,Trading Places,305,Dunsparce,648,Marnie's Grimmsnarl ex,310,320,2,6,4,1,0,320,-10,0
v26,55520389,93251068,1,Alakazam,a233298ee750b57c,8,423,Trading Places,305,Dunsparce,648,Marnie's Grimmsnarl ex,310,320,2,6,4,1,0,320,-10,0
v26,55520389,93251068,1,Alakazam,a233298ee750b57c,8,423,Trading Places,305,Dunsparce,648,Marnie's Grimmsnarl ex,310,320,2,6,4,1,0,300,10,0
v27,55521760,93227728,1,Grimmsnarl (mirror),9714ab5c3996f6cc,4,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,860,Snorunt,70,70,0,4,3,2,0,70,0,0
v27,55521760,93227728,1,Grimmsnarl (mirror),9714ab5c3996f6cc,8,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,200,320,2,4,5,2,0,200,0,0
v27,55521760,93227728,1,Grimmsnarl (mirror),9714ab5c3996f6cc,8,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,200,320,2,4,5,2,0,200,0,0
v27,55521760,93227728,1,Grimmsnarl (mirror),9714ab5c3996f6cc,10,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,320,320,2,2,5,2,0,320,0,0
v27,55521760,93227728,1,Grimmsnarl (mirror),9714ab5c3996f6cc,10,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,320,320,2,2,5,2,0,320,0,0
v27,55521760,93227833,1,Mega Lucario,d05bff224d40b9c6,2,980,Cosmic Beam,676,Solrock,112,Munkidori,110,110,1,6,1,1,0,110,0,0
v27,55521760,93227833,1,Mega Lucario,d05bff224d40b9c6,2,980,Cosmic Beam,676,Solrock,112,Munkidori,110,110,1,6,1,1,0,40,70,0
v27,55521760,93227833,1,Mega Lucario,d05bff224d40b9c6,2,980,Cosmic Beam,676,Solrock,112,Munkidori,110,110,1,6,1,1,0,40,70,0
v27,55521760,93227833,1,Mega Lucario,d05bff224d40b9c6,8,978,Wild Press,674,Hariyama,648,Marnie's Grimmsnarl ex,290,290,2,6,5,3,0,20,270,0
v27,55521760,93227833,1,Mega Lucario,d05bff224d40b9c6,8,978,Wild Press,674,Hariyama,648,Marnie's Grimmsnarl ex,290,290,2,6,5,3,0,20,270,0
v27,55521760,93228710,1,Mega Lucario,c3c16f0e65487ad6,2,980,Cosmic Beam,676,Solrock,646,Marnie's Impidimp,70,70,0,6,1,1,0,70,0,0
v27,55521760,93228710,1,Mega Lucario,c3c16f0e65487ad6,8,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,6,5,1,0,320,0,0
v27,55521760,93228710,1,Mega Lucario,c3c16f0e65487ad6,8,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,6,5,1,0,320,0,0
v27,55521760,93228710,1,Mega Lucario,c3c16f0e65487ad6,8,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,6,5,1,0,320,0,0
v27,55521760,93228710,1,Mega Lucario,c3c16f0e65487ad6,10,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,220,320,2,5,5,1,0,220,0,0
v27,55521760,93228710,1,Mega Lucario,c3c16f0e65487ad6,10,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,220,320,2,5,5,2,0,220,0,0
v27,55521760,93228710,1,Mega Lucario,c3c16f0e65487ad6,10,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,220,320,2,5,5,2,0,220,0,0
v27,55521760,93228710,1,Mega Lucario,c3c16f0e65487ad6,12,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,6,5,2,0,320,0,0
v27,55521760,93228710,1,Mega Lucario,c3c16f0e65487ad6,12,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,6,5,2,0,320,0,0
v27,55521760,93228710,1,Mega Lucario,c3c16f0e65487ad6,12,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,6,5,2,0,320,0,0
v27,55521760,93230506,1,Mega Lucario,d6ef16d806c2f394,2,981,Accelerating Stab,677,Riolu,860,Snorunt,70,70,0,4,2,1,0,70,0,0
v27,55521760,93230506,1,Mega Lucario,d6ef16d806c2f394,2,981,Accelerating Stab,677,Riolu,860,Snorunt,70,70,0,4,2,1,0,40,30,0
v27,55521760,93230506,1,Mega Lucario,d6ef16d806c2f394,2,981,Accelerating Stab,677,Riolu,860,Snorunt,70,70,0,4,2,1,0,40,30,0
v27,55521760,93230506,1,Mega Lucario,d6ef16d806c2f394,4,982,Aura Jab,678,Mega Lucario ex,860,Snorunt,70,70,0,6,4,1,0,70,0,0
v27,55521760,93230506,1,Mega Lucario,d6ef16d806c2f394,6,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,5,4,1,0,320,0,0
v27,55521760,93230506,1,Mega Lucario,d6ef16d806c2f394,6,983,Mega Brave,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,5,4,2,0,50,270,0
v27,55521760,93230506,1,Mega Lucario,d6ef16d806c2f394,8,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,7,5,2,0,320,0,0
v27,55521760,93230506,1,Mega Lucario,d6ef16d806c2f394,10,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,250,320,2,11,5,3,0,250,0,0
v27,55521760,93231407,1,Kangaskhan / Crustle,a4db97283921f280,8,479,Superb Scissors,345,Crustle,648,Marnie's Grimmsnarl ex,320,320,2,4,5,3,1,320,0,0
v27,55521760,93232301,1,Grimmsnarl (mirror),9714ab5c3996f6cc,6,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,300,320,2,11,3,2,0,310,-10,0
v27,55521760,93232301,1,Grimmsnarl (mirror),9714ab5c3996f6cc,6,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,300,320,2,2,3,2,0,310,-10,0
v27,55521760,93232301,1,Grimmsnarl (mirror),9714ab5c3996f6cc,8,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,130,320,2,5,5,2,0,140,-10,0
v27,55521760,93232301,1,Grimmsnarl (mirror),9714ab5c3996f6cc,10,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,310,320,2,7,3,2,0,320,-10,0
v27,55521760,93233208,1,Alakazam,b1f287b8d98881f8,5,1070,Teleportation Attack,741,Abra,648,Marnie's Grimmsnarl ex,320,320,2,4,3,1,0,320,0,0
v27,55521760,93233208,1,Alakazam,b1f287b8d98881f8,5,1071,Super Psy Bolt,742,Kadabra,648,Marnie's Grimmsnarl ex,320,320,2,4,3,1,0,320,0,0
v27,55521760,93233208,1,Alakazam,b1f287b8d98881f8,5,1071,Super Psy Bolt,742,Kadabra,648,Marnie's Grimmsnarl ex,320,320,2,4,3,1,0,320,0,0
v27,55521760,93233208,1,Alakazam,b1f287b8d98881f8,5,1071,Super Psy Bolt,742,Kadabra,648,Marnie's Grimmsnarl ex,320,320,2,4,3,1,0,320,0,0
v27,55521760,93233208,1,Alakazam,b1f287b8d98881f8,5,1071,Super Psy Bolt,742,Kadabra,648,Marnie's Grimmsnarl ex,320,320,2,4,3,1,0,320,0,0
v27,55521760,93233208,1,Alakazam,b1f287b8d98881f8,7,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,320,320,2,3,4,1,0,320,0,0
v27,55521760,93233208,1,Alakazam,b1f287b8d98881f8,11,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,310,320,3,4,4,1,0,310,0,0
v27,55521760,93233208,1,Alakazam,b1f287b8d98881f8,11,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,310,320,3,4,4,1,0,310,0,0
v27,55521760,93234145,1,Mega Lucario,a6535bbccddb9182,4,980,Cosmic Beam,676,Solrock,104,Froslass,90,90,1,6,3,1,0,90,0,0
v27,55521760,93234145,1,Mega Lucario,a6535bbccddb9182,6,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,6,2,1,0,320,0,0
v27,55521760,93234145,1,Mega Lucario,a6535bbccddb9182,6,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,6,2,1,0,320,0,0
v27,55521760,93234145,1,Mega Lucario,a6535bbccddb9182,6,983,Mega Brave,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,6,2,2,0,320,0,0
v27,55521760,93234145,1,Mega Lucario,a6535bbccddb9182,6,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,6,2,2,0,50,270,0
v27,55521760,93234145,1,Mega Lucario,a6535bbccddb9182,6,983,Mega Brave,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,6,2,2,0,50,270,0
v27,55521760,93234145,1,Mega Lucario,a6535bbccddb9182,8,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,4,4,2,0,320,0,0
v27,55521760,93234145,1,Mega Lucario,a6535bbccddb9182,8,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,4,4,2,0,320,0,0
v27,55521760,93234145,1,Mega Lucario,a6535bbccddb9182,8,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,4,4,1,0,320,0,0
v27,55521760,93234145,1,Mega Lucario,a6535bbccddb9182,10,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,220,320,2,4,4,1,0,220,0,0
v27,55521760,93234145,1,Mega Lucario,a6535bbccddb9182,10,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,220,320,2,4,4,2,0,220,0,0
v27,55521760,93234145,1,Mega Lucario,a6535bbccddb9182,10,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,220,320,2,4,4,2,0,220,0,0
v27,55521760,93234145,1,Mega Lucario,a6535bbccddb9182,10,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,220,320,2,4,4,2,0,220,0,0
v27,55521760,93234145,1,Mega Lucario,a6535bbccddb9182,12,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,8,4,5,0,320,0,0
v27,55521760,93234145,1,Mega Lucario,a6535bbccddb9182,12,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,8,4,6,0,320,0,0
v27,55521760,93234145,1,Mega Lucario,a6535bbccddb9182,12,982,Aura Jab,678,Mega Lucario ex,112,Munkidori,110,110,1,8,4,6,0,,,1
v27,55521760,93235287,0,Ogerpon,0dede7cb8026e473,4,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,112,Munkidori,110,110,1,2,4,4,8,110,0,0
v27,55521760,93235287,0,Ogerpon,0dede7cb8026e473,4,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,112,Munkidori,110,110,1,2,4,4,8,,,1
v27,55521760,93235287,0,Ogerpon,0dede7cb8026e473,6,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,648,Marnie's Grimmsnarl ex,320,320,2,1,4,6,12,320,0,0
v27,55521760,93235287,0,Ogerpon,0dede7cb8026e473,6,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,648,Marnie's Grimmsnarl ex,320,320,2,1,4,6,12,320,0,0
v27,55521760,93235287,0,Ogerpon,0dede7cb8026e473,6,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,648,Marnie's Grimmsnarl ex,320,320,2,1,4,6,12,320,0,0
v27,55521760,93235287,0,Ogerpon,0dede7cb8026e473,8,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,648,Marnie's Grimmsnarl ex,310,320,2,2,4,7,13,320,-10,0
v27,55521760,93235287,0,Ogerpon,0dede7cb8026e473,8,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,648,Marnie's Grimmsnarl ex,310,320,2,2,4,7,13,320,-10,0
v27,55521760,93235287,0,Ogerpon,0dede7cb8026e473,8,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,648,Marnie's Grimmsnarl ex,310,320,2,2,4,8,16,320,-10,0
v27,55521760,93235943,0,other: Cynthia's Garchomp ex,daff2ed17de6145d,3,475,Spike Sting,341,Cynthia's Roselia,860,Snorunt,70,70,1,5,4,1,0,70,0,0
v27,55521760,93235943,0,other: Cynthia's Garchomp ex,daff2ed17de6145d,5,531,Corkscrew Dive,381,Cynthia's Garchomp ex,648,Marnie's Grimmsnarl ex,320,320,2,5,5,2,0,320,0,0
v27,55521760,93235943,0,other: Cynthia's Garchomp ex,daff2ed17de6145d,5,531,Corkscrew Dive,381,Cynthia's Garchomp ex,648,Marnie's Grimmsnarl ex,320,320,2,5,5,2,0,320,0,0
v27,55521760,93235943,0,other: Cynthia's Garchomp ex,daff2ed17de6145d,9,540,Raging Curse,387,Cynthia's Spiritomb,648,Marnie's Grimmsnarl ex,300,320,2,3,5,1,0,300,0,0
v27,55521760,93235943,0,other: Cynthia's Garchomp ex,daff2ed17de6145d,11,531,Corkscrew Dive,381,Cynthia's Garchomp ex,648,Marnie's Grimmsnarl ex,70,320,2,2,5,1,0,0,70,1
v27,55521760,93236850,0,Ogerpon,beb431723660fb83,3,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,646,Marnie's Impidimp,70,70,1,6,2,4,7,70,0,0
v27,55521760,93236850,0,Ogerpon,beb431723660fb83,3,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,646,Marnie's Impidimp,100,100,1,6,2,4,7,100,0,0
v27,55521760,93236850,0,Ogerpon,beb431723660fb83,3,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,646,Marnie's Impidimp,100,100,1,6,2,4,7,70,30,0
v27,55521760,93236850,0,Ogerpon,beb431723660fb83,9,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,648,Marnie's Grimmsnarl ex,310,320,3,5,5,6,12,310,0,0
v27,55521760,93237761,1,Archaludon,ebd4dbb270dce6a2,4,253,Metal Defender,190,Archaludon ex,112,Munkidori,110,110,1,3,4,4,0,110,0,0
v27,55521760,93237761,1,Archaludon,ebd4dbb270dce6a2,6,224,Raging Hammer,190,Archaludon ex,648,Marnie's Grimmsnarl ex,320,320,2,6,5,4,0,100,220,0
v27,55521760,93237761,1,Archaludon,ebd4dbb270dce6a2,6,253,Metal Defender,190,Archaludon ex,648,Marnie's Grimmsnarl ex,320,320,2,6,5,4,0,100,220,0
v27,55521760,93237761,1,Archaludon,ebd4dbb270dce6a2,8,253,Metal Defender,190,Archaludon ex,648,Marnie's Grimmsnarl ex,160,320,2,6,5,4,0,160,0,0
v27,55521760,93237761,1,Archaludon,ebd4dbb270dce6a2,8,253,Metal Defender,190,Archaludon ex,648,Marnie's Grimmsnarl ex,160,320,2,6,5,4,0,160,0,0
v27,55521760,93237761,1,Archaludon,ebd4dbb270dce6a2,10,253,Metal Defender,190,Archaludon ex,648,Marnie's Grimmsnarl ex,310,320,2,7,5,5,0,80,230,0
v27,55521760,93237761,1,Archaludon,ebd4dbb270dce6a2,12,253,Metal Defender,190,Archaludon ex,648,Marnie's Grimmsnarl ex,70,320,2,8,5,5,0,80,-10,0
v27,55521760,93237761,1,Archaludon,ebd4dbb270dce6a2,12,253,Metal Defender,190,Archaludon ex,648,Marnie's Grimmsnarl ex,70,320,2,8,5,5,0,80,-10,0
v27,55521760,93237761,1,Archaludon,ebd4dbb270dce6a2,14,253,Metal Defender,190,Archaludon ex,648,Marnie's Grimmsnarl ex,310,320,2,7,5,5,0,320,-10,0
v27,55521760,93237761,1,Archaludon,ebd4dbb270dce6a2,14,253,Metal Defender,190,Archaludon ex,648,Marnie's Grimmsnarl ex,310,320,2,7,5,3,0,80,230,0
v27,55521760,93238657,0,Grimmsnarl (mirror),0e88bea48617a0ea,5,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,112,Munkidori,110,110,0,7,4,2,0,110,0,0
v27,55521760,93238657,0,Grimmsnarl (mirror),0e88bea48617a0ea,7,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,320,320,2,6,5,2,0,320,0,0
v27,55521760,93238657,0,Grimmsnarl (mirror),0e88bea48617a0ea,7,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,320,320,2,6,4,2,0,140,180,0
v27,55521760,93238657,0,Grimmsnarl (mirror),0e88bea48617a0ea,9,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,320,320,2,6,4,2,0,320,0,0
v27,55521760,93238657,0,Grimmsnarl (mirror),0e88bea48617a0ea,11,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,170,320,2,7,4,2,0,170,0,0
v27,55521760,93239552,0,other: Mega Abomasnow ex,a174d13acc29848d,3,1046,Hammer-lanche,723,Mega Abomasnow ex,860,Snorunt,70,70,0,8,4,2,0,70,0,0
v27,55521760,93239552,0,other: Mega Abomasnow ex,a174d13acc29848d,3,1046,Hammer-lanche,723,Mega Abomasnow ex,860,Snorunt,70,70,0,8,4,2,0,70,0,0
v27,55521760,93239552,0,other: Mega Abomasnow ex,a174d13acc29848d,5,1046,Hammer-lanche,723,Mega Abomasnow ex,648,Marnie's Grimmsnarl ex,320,320,2,4,5,2,0,320,0,0
v27,55521760,93239552,0,other: Mega Abomasnow ex,a174d13acc29848d,5,1046,Hammer-lanche,723,Mega Abomasnow ex,648,Marnie's Grimmsnarl ex,320,320,2,4,5,2,0,320,0,0
v27,55521760,93239552,0,other: Mega Abomasnow ex,a174d13acc29848d,7,1042,Riptide,721,Kyogre,648,Marnie's Grimmsnarl ex,320,320,2,5,5,1,0,320,0,0
v27,55521760,93239552,0,other: Mega Abomasnow ex,a174d13acc29848d,7,1042,Riptide,721,Kyogre,648,Marnie's Grimmsnarl ex,320,320,2,5,5,1,0,320,0,0
v27,55521760,93239552,0,other: Mega Abomasnow ex,a174d13acc29848d,9,1046,Hammer-lanche,723,Mega Abomasnow ex,648,Marnie's Grimmsnarl ex,320,320,2,5,4,2,0,320,0,0
v27,55521760,93239552,0,other: Mega Abomasnow ex,a174d13acc29848d,9,1046,Hammer-lanche,723,Mega Abomasnow ex,648,Marnie's Grimmsnarl ex,320,320,2,5,4,2,0,320,0,0
v27,55521760,93240535,1,Alakazam,ebb93da2d801dd7f,4,1070,Teleportation Attack,741,Abra,860,Snorunt,70,70,0,4,3,1,0,60,10,0
v27,55521760,93240535,1,Alakazam,ebb93da2d801dd7f,6,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,310,320,2,3,3,1,0,320,-10,0
v27,55521760,93240535,1,Alakazam,ebb93da2d801dd7f,8,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,310,320,2,6,5,1,0,320,-10,0
v27,55521760,93240535,1,Alakazam,ebb93da2d801dd7f,8,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,310,320,2,6,5,1,0,320,-10,0
v27,55521760,93240535,1,Alakazam,ebb93da2d801dd7f,8,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,310,320,2,6,5,1,0,80,230,0
v27,55521760,93240535,1,Alakazam,ebb93da2d801dd7f,8,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,310,320,2,6,5,1,0,80,230,0
v27,55521760,93241348,1,Grimmsnarl (mirror),9714ab5c3996f6cc,6,934,Filch,646,Marnie's Impidimp,648,Marnie's Grimmsnarl ex,320,320,3,7,5,1,0,320,0,0
v27,55521760,93241348,1,Grimmsnarl (mirror),9714ab5c3996f6cc,6,934,Filch,646,Marnie's Impidimp,648,Marnie's Grimmsnarl ex,320,320,3,7,5,1,0,320,0,0
v27,55521760,93241348,1,Grimmsnarl (mirror),9714ab5c3996f6cc,8,934,Filch,646,Marnie's Impidimp,648,Marnie's Grimmsnarl ex,310,320,3,2,5,1,0,300,10,0
v27,55521760,93241348,1,Grimmsnarl (mirror),9714ab5c3996f6cc,8,934,Filch,646,Marnie's Impidimp,648,Marnie's Grimmsnarl ex,310,320,3,2,5,1,0,300,10,0
v27,55521760,93241348,1,Grimmsnarl (mirror),9714ab5c3996f6cc,10,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,290,320,3,5,5,2,0,300,-10,0
v27,55521760,93241348,1,Grimmsnarl (mirror),9714ab5c3996f6cc,10,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,290,320,3,5,5,2,0,300,-10,0
v27,55521760,93241348,1,Grimmsnarl (mirror),9714ab5c3996f6cc,10,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,290,320,3,5,5,2,0,300,-10,0
v27,55521760,93241348,1,Grimmsnarl (mirror),9714ab5c3996f6cc,12,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,90,320,3,6,5,2,0,100,-10,0
v27,55521760,93241348,1,Grimmsnarl (mirror),9714ab5c3996f6cc,12,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,90,320,3,6,5,2,0,100,-10,0
v27,55521760,93241348,1,Grimmsnarl (mirror),9714ab5c3996f6cc,12,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,90,320,3,6,4,2,0,100,-10,0
v27,55521760,93241348,1,Grimmsnarl (mirror),9714ab5c3996f6cc,14,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,280,320,2,6,5,2,0,290,-10,0
v27,55521760,93241348,1,Grimmsnarl (mirror),9714ab5c3996f6cc,14,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,280,320,2,6,4,2,0,290,-10,0
v27,55521760,93242265,0,Alakazam,996e13c0d2db40a1,5,230,Assault Landing,174,Fan Rotom,112,Munkidori,110,110,1,5,2,1,0,110,0,0
v27,55521760,93242265,0,Alakazam,996e13c0d2db40a1,5,1072,Powerful Hand,743,Alakazam,112,Munkidori,110,110,1,5,2,1,0,110,0,0
v27,55521760,93242265,0,Alakazam,996e13c0d2db40a1,7,1072,Powerful Hand,743,Alakazam,646,Marnie's Impidimp,70,70,1,4,3,1,0,70,0,0
v27,55521760,93243191,1,Archaludon,2b6a7dd699d2b6a5,2,965,Turbo Flare,666,Cinderace,860,Snorunt,70,70,0,4,2,1,0,70,0,0
v27,55521760,93243191,1,Archaludon,2b6a7dd699d2b6a5,2,965,Turbo Flare,666,Cinderace,860,Snorunt,70,70,0,4,2,1,0,70,0,0
v27,55521760,93243191,1,Archaludon,2b6a7dd699d2b6a5,2,965,Turbo Flare,666,Cinderace,860,Snorunt,70,70,0,4,2,1,0,70,0,0
v27,55521760,93243191,1,Archaludon,2b6a7dd699d2b6a5,2,965,Turbo Flare,666,Cinderace,860,Snorunt,70,70,0,4,2,1,0,20,50,0
v27,55521760,93243191,1,Archaludon,2b6a7dd699d2b6a5,4,253,Metal Defender,190,Archaludon ex,860,Snorunt,50,70,0,3,5,3,0,50,0,0
v27,55521760,93243191,1,Archaludon,2b6a7dd699d2b6a5,12,253,Metal Defender,190,Archaludon ex,648,Marnie's Grimmsnarl ex,320,320,2,6,4,3,0,320,0,0
v27,55521760,93243981,1,other: Walrein,d783aa4539e60222,4,716,Snotted Up,506,Cubchoo,104,Froslass,90,90,0,5,4,1,0,90,0,0
v27,55521760,93243981,1,other: Walrein,d783aa4539e60222,4,716,Snotted Up,506,Cubchoo,104,Froslass,90,90,0,5,4,1,0,90,0,0
v27,55521760,93243981,1,other: Walrein,d783aa4539e60222,6,716,Snotted Up,506,Cubchoo,104,Froslass,80,90,0,2,5,1,0,80,0,0
v27,55521760,93243981,1,other: Walrein,d783aa4539e60222,6,716,Snotted Up,506,Cubchoo,104,Froslass,80,90,0,2,5,1,0,80,0,0
v27,55521760,93243981,1,other: Walrein,d783aa4539e60222,8,1353,Frigid Fangs,943,Walrein,648,Marnie's Grimmsnarl ex,310,320,2,3,5,1,0,310,0,0
v27,55521760,93243981,1,other: Walrein,d783aa4539e60222,8,1353,Frigid Fangs,943,Walrein,648,Marnie's Grimmsnarl ex,310,320,2,3,5,1,0,310,0,0
v27,55521760,93243981,1,other: Walrein,d783aa4539e60222,10,1350,Powder Snow,941,Spheal,648,Marnie's Grimmsnarl ex,310,320,3,5,5,1,0,310,0,0
v27,55521760,93243981,1,other: Walrein,d783aa4539e60222,10,1350,Powder Snow,941,Spheal,648,Marnie's Grimmsnarl ex,310,320,3,5,5,1,0,310,0,0
v27,55521760,93245003,0,Ogerpon,beb431723660fb83,4,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,112,Munkidori,100,110,1,5,5,3,5,110,-10,0
v27,55521760,93245003,0,Ogerpon,beb431723660fb83,4,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,112,Munkidori,130,140,1,5,5,3,6,110,20,0
