active_ready_grim,attack_ids,attack_option_idx,bench_play_idx,candy_idx,context,draw_engine_idx,end_idx,episode_id,grim_evolve_idx,kinds,max_count,min_count,n_options,opp_prizes_left,opponent_family,our_bench,our_bodies,our_deck,own_turn,picked,picked_kinds,ready_grim,shadow_prizes_now,step,turn,version,went_first,won
True,[],[],"[1, 2, 3, 4]",[],13,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,1,6,5,Grimmsnarl (mirror),5,6,26,4,[3],"[""select""]",True,0,119,8,v20,False,True
True,[937],[3],[],[],0,[],[5],92157854,[],"[""item"", ""item"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,6,5,Grimmsnarl (mirror),5,6,26,4,[2],"[""ability""]",True,0,120,8,v20,False,True
True,[],[],[],[],7,[],[],92157854,[],"[""select"", ""select""]",1,0,2,5,Grimmsnarl (mirror),5,6,26,4,[0],"[""select""]",True,0,121,8,v20,False,True
True,[937],[2],[],[],0,[],[4],92157854,[],"[""item"", ""item"", ""attack"", ""retreat"", ""end""]",1,1,5,5,Grimmsnarl (mirror),5,6,25,4,[0],"[""item""]",True,0,122,8,v20,False,True
True,[],[],[0],[],7,[],[],92157854,[],"[""select""]",1,1,1,5,Grimmsnarl (mirror),5,6,25,4,[0],"[""select""]",True,0,123,8,v20,False,True
True,[937],[0],[],[],0,[],[2],92157854,[],"[""attack"", ""retreat"", ""end""]",1,1,3,5,Grimmsnarl (mirror),5,6,25,4,[0],"[""attack""]",True,0,124,8,v20,False,True
True,[],[],"[0, 1, 2, 3]",[],15,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,5,Grimmsnarl (mirror),5,6,25,4,[2],"[""select""]",True,2,125,8,v20,False,True
True,[937],[11],[2],[],0,[],[13],92157854,[0],"[""evolve"", ""item"", ""bench"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""ability"", ""ability"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,14,4,Grimmsnarl (mirror),4,5,24,5,[8],"[""ability""]",True,2,144,10,v20,False,True
True,[],[],[1],[],16,[],[],92157854,[],"[""select"", ""select""]",1,1,2,4,Grimmsnarl (mirror),4,5,24,5,[0],"[""select""]",True,2,145,10,v20,False,True
True,[],[],[],[],40,[],[],92157854,[],"[""number"", ""number"", ""number""]",1,1,3,4,Grimmsnarl (mirror),4,5,24,5,[2],"[""number""]",True,2,146,10,v20,False,True
True,[],[],"[1, 2, 3]",[],13,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,1,6,4,Grimmsnarl (mirror),4,5,24,5,[3],"[""select""]",True,2,147,10,v20,False,True
True,[937],[10],[2],[],0,[],[12],92157854,[0],"[""evolve"", ""item"", ""bench"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""ability"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,13,4,Grimmsnarl (mirror),4,5,24,5,[8],"[""ability""]",True,2,148,10,v20,False,True
True,[],[],[1],[],16,[],[],92157854,[],"[""select"", ""select""]",1,1,2,4,Grimmsnarl (mirror),4,5,24,5,[1],"[""select""]",True,2,149,10,v20,False,True
True,[],[],[],[],40,[],[],92157854,[],"[""number"", ""number"", ""number""]",1,1,3,4,Grimmsnarl (mirror),4,5,24,5,[2],"[""number""]",True,2,150,10,v20,False,True
True,[],[],"[1, 2, 3]",[],13,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,1,6,4,Grimmsnarl (mirror),4,5,24,5,[3],"[""select""]",True,2,151,10,v20,False,True
True,[937],[9],[2],[],0,[],[11],92157854,[0],"[""evolve"", ""item"", ""bench"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,12,4,Grimmsnarl (mirror),4,5,24,5,[6],"[""energy""]",True,3,152,10,v20,False,True
True,[937],[5],[2],[],0,[],[7],92157854,[0],"[""evolve"", ""item"", ""bench"", ""ability"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,8,4,Grimmsnarl (mirror),4,5,24,5,[3],"[""ability""]",True,3,153,10,v20,False,True
True,[],[],[1],[],16,[],[],92157854,[],"[""select"", ""select""]",1,1,2,4,Grimmsnarl (mirror),4,5,24,5,[0],"[""select""]",True,3,154,10,v20,False,True
True,[],[],[],[],40,[],[],92157854,[],"[""number"", ""number"", ""number""]",1,1,3,4,Grimmsnarl (mirror),4,5,24,5,[2],"[""number""]",True,3,155,10,v20,False,True
True,[],[],"[1, 2, 3]",[],13,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,1,6,4,Grimmsnarl (mirror),4,5,24,5,[3],"[""select""]",True,3,156,10,v20,False,True
True,[],[],[],[],7,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,1,6,4,Grimmsnarl (mirror),4,5,24,5,[0],"[""select""]",True,2,157,10,v20,False,True
True,[937],[4],[2],[],0,[],[6],92157854,[0],"[""evolve"", ""item"", ""bench"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,7,4,Grimmsnarl (mirror),4,5,24,5,[3],"[""ability""]",True,2,158,10,v20,False,True
True,[],[],[],[],7,[],[],92157854,[],"[""select""]",1,0,1,4,Grimmsnarl (mirror),4,5,24,5,[0],"[""select""]",True,2,159,10,v20,False,True
True,[937],[4],[2],[],0,[],[6],92157854,"[0, 3]","[""evolve"", ""item"", ""bench"", ""evolve"", ""attack"", ""retreat"", ""end""]",1,1,7,4,Grimmsnarl (mirror),4,5,23,5,[0],"[""evolve""]",True,2,160,10,v20,False,True
True,[],[],[],[],43,[],[],92157854,[],"[""flag"", ""flag""]",1,1,2,4,Grimmsnarl (mirror),4,5,23,5,[0],"[""flag""]",True,2,161,10,v20,False,True
True,[],[],[],[],22,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select""]",4,0,4,4,Grimmsnarl (mirror),4,5,23,5,"[0, 1]","[""select"", ""select""]",True,2,162,10,v20,False,True
True,[],[],[],[],21,[],[],92157854,[],"[""select"", ""select""]",1,1,2,4,Grimmsnarl (mirror),4,5,23,5,[1],"[""select""]",True,2,163,10,v20,False,True
True,[],[],[],[],21,[],[],92157854,[],"[""select"", ""select""]",1,1,2,4,Grimmsnarl (mirror),4,5,22,5,[0],"[""select""]",True,2,164,10,v20,False,True
True,[937],[2],[1],[],0,[],[4],92157854,[],"[""item"", ""bench"", ""attack"", ""retreat"", ""end""]",1,1,5,4,Grimmsnarl (mirror),4,5,21,5,[3],"[""retreat""]",True,2,165,10,v20,False,True
True,[],[],[],[],30,[],[],92157854,[],"[""other"", ""other"", ""other""]",1,1,3,4,Grimmsnarl (mirror),4,5,21,5,[0],"[""other""]",True,2,166,10,v20,False,True
True,[],[],[],[],30,[],[],92157854,[],"[""other"", ""other""]",1,1,2,4,Grimmsnarl (mirror),4,5,21,5,[0],"[""other""]",True,2,167,10,v20,False,True
False,[],[],"[0, 1, 2]",[],3,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,4,Grimmsnarl (mirror),4,5,21,5,[3],"[""select""]",True,2,168,10,v20,False,True
True,[937],[2],[1],[],0,[],[3],92157854,[],"[""item"", ""bench"", ""attack"", ""end""]",1,1,4,4,Grimmsnarl (mirror),4,5,21,5,[2],"[""attack""]",True,2,169,10,v20,False,True
True,[],[],"[0, 1, 2]",[],15,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,4,Grimmsnarl (mirror),4,5,21,5,[3],"[""select""]",True,0,170,10,v20,False,True
True,[],[],[],[],7,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",2,2,5,4,Grimmsnarl (mirror),4,5,21,5,"[0, 1]","[""select"", ""select""]",True,0,171,10,v20,False,True
True,[937],[8],[1],[],0,"[2, 3]",[10],92157854,[],"[""item"", ""bench"", ""supporter"", ""item"", ""ability"", ""ability"", ""ability"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,11,4,Grimmsnarl (mirror),4,5,20,6,[6],"[""ability""]",True,1,181,12,v20,False,True
True,[],[],[0],[],16,[],[],92157854,[],"[""select"", ""select""]",1,1,2,4,Grimmsnarl (mirror),4,5,20,6,[0],"[""select""]",True,1,182,12,v20,False,True
True,[],[],[],[],40,[],[],92157854,[],"[""number"", ""number"", ""number""]",1,1,3,4,Grimmsnarl (mirror),4,5,20,6,[2],"[""number""]",True,1,183,12,v20,False,True
True,[],[],"[1, 2, 3]",[],13,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,1,6,4,Grimmsnarl (mirror),4,5,20,6,[3],"[""select""]",True,1,184,12,v20,False,True
True,[937],[7],[1],[],0,"[2, 3]",[9],92157854,[],"[""item"", ""bench"", ""supporter"", ""item"", ""ability"", ""ability"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,10,4,Grimmsnarl (mirror),4,5,20,6,[4],"[""ability""]",True,1,185,12,v20,False,True
True,[],[],[0],[],16,[],[],92157854,[],"[""select"", ""select""]",1,1,2,4,Grimmsnarl (mirror),4,5,20,6,[1],"[""select""]",True,1,186,12,v20,False,True
True,[],[],[],[],40,[],[],92157854,[],"[""number"", ""number"", ""number""]",1,1,3,4,Grimmsnarl (mirror),4,5,20,6,[2],"[""number""]",True,1,187,12,v20,False,True
True,[],[],"[1, 2, 3]",[],13,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,1,6,4,Grimmsnarl (mirror),4,5,20,6,[3],"[""select""]",True,1,188,12,v20,False,True
True,[937],[6],[1],[],0,"[2, 3]",[8],92157854,[],"[""item"", ""bench"", ""supporter"", ""item"", ""ability"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,9,4,Grimmsnarl (mirror),4,5,20,6,[4],"[""ability""]",True,2,189,12,v20,False,True
True,[],[],[0],[],16,[],[],92157854,[],"[""select"", ""select""]",1,1,2,4,Grimmsnarl (mirror),4,5,20,6,[1],"[""select""]",True,2,190,12,v20,False,True
True,[],[],[],[],40,[],[],92157854,[],"[""number"", ""number"", ""number""]",1,1,3,4,Grimmsnarl (mirror),4,5,20,6,[2],"[""number""]",True,2,191,12,v20,False,True
True,[],[],"[1, 2, 3]",[],13,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,1,6,4,Grimmsnarl (mirror),4,5,20,6,[3],"[""select""]",True,2,192,12,v20,False,True
True,[],[],[],[],7,[],[],92157854,[],"[""select"", ""select"", ""select""]",1,1,3,4,Grimmsnarl (mirror),4,5,20,6,[0],"[""select""]",True,1,193,12,v20,False,True
True,[937],[6],[1],[],0,"[2, 3, 4]",[8],92157854,[],"[""item"", ""bench"", ""supporter"", ""item"", ""item"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,9,4,Grimmsnarl (mirror),4,5,20,6,[6],"[""attack""]",True,1,194,12,v20,False,True
True,[],[],"[0, 1, 2]",[],15,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,4,Grimmsnarl (mirror),4,5,20,6,[0],"[""select""]",True,0,195,12,v20,False,True
True,[],[],[],[],7,[],[],92157854,[],"[""select"", ""select""]",1,1,2,4,Grimmsnarl (mirror),4,5,20,6,[0],"[""select""]",True,0,196,12,v20,False,True
True,[937],[10],"[1, 5]",[],0,"[2, 3, 4]",[12],92157854,[],"[""item"", ""bench"", ""supporter"", ""item"", ""item"", ""bench"", ""ability"", ""ability"", ""ability"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,13,4,Grimmsnarl (mirror),4,5,19,7,[8],"[""ability""]",True,0,202,14,v20,False,True
True,[],[],"[1, 2, 3]",[],16,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,4,Grimmsnarl (mirror),4,5,19,7,[4],"[""select""]",True,0,203,14,v20,False,True
True,[],[],[],[],40,[],[],92157854,[],"[""number"", ""number"", ""number""]",1,1,3,4,Grimmsnarl (mirror),4,5,19,7,[2],"[""number""]",True,0,204,14,v20,False,True
True,[],[],"[1, 2, 3]",[],13,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,4,Grimmsnarl (mirror),4,5,19,7,[1],"[""select""]",True,0,205,14,v20,False,True
True,[937],[9],"[1, 5]",[],0,"[2, 3, 4]",[11],92157854,[],"[""item"", ""bench"", ""supporter"", ""item"", ""item"", ""bench"", ""ability"", ""ability"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,12,4,Grimmsnarl (mirror),4,5,19,7,[6],"[""ability""]",True,0,206,14,v20,False,True
True,[],[],"[1, 2, 3]",[],16,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,4,Grimmsnarl (mirror),4,5,19,7,[4],"[""select""]",True,0,207,14,v20,False,True
True,[],[],[],[],40,[],[],92157854,[],"[""number"", ""number"", ""number""]",1,1,3,4,Grimmsnarl (mirror),4,5,19,7,[2],"[""number""]",True,0,208,14,v20,False,True
True,[],[],"[1, 2, 3]",[],13,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,4,Grimmsnarl (mirror),4,5,19,7,[1],"[""select""]",True,0,209,14,v20,False,True
True,[937],[8],"[1, 5]",[],0,"[2, 3, 4]",[10],92157854,[],"[""item"", ""bench"", ""supporter"", ""item"", ""item"", ""bench"", ""ability"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,11,4,Grimmsnarl (mirror),4,5,19,7,[6],"[""ability""]",True,0,210,14,v20,False,True
True,[],[],"[1, 2, 3]",[],16,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,4,Grimmsnarl (mirror),4,5,19,7,[4],"[""select""]",True,0,211,14,v20,False,True
True,[],[],[],[],40,[],[],92157854,[],"[""number"", ""number"", ""number""]",1,1,3,4,Grimmsnarl (mirror),4,5,19,7,[2],"[""number""]",True,0,212,14,v20,False,True
True,[],[],"[1, 2, 3]",[],13,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,4,Grimmsnarl (mirror),4,5,19,7,[1],"[""select""]",True,0,213,14,v20,False,True
True,[937],[7],"[1, 5]",[],0,"[2, 3, 4]",[9],92157854,[],"[""item"", ""bench"", ""supporter"", ""item"", ""item"", ""bench"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,10,4,Grimmsnarl (mirror),4,5,19,7,[7],"[""attack""]",True,0,214,14,v20,False,True
True,[],[],"[0, 1, 2]",[],15,[],[],92157854,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,4,Grimmsnarl (mirror),4,5,19,7,[0],"[""select""]",True,2,215,14,v20,False,True
True,[],[],[],[],7,[],[],92157854,[],"[""select""]",1,1,1,4,Grimmsnarl (mirror),4,5,19,7,[0],"[""select""]",True,2,216,14,v20,False,True
False,[],[],[0],[],1,[],[],92156919,[],"[""select""]",1,1,1,0,Alakazam,0,0,53,0,[0],"[""select""]",False,0,3,0,v20,False,True
False,[],[],[],[],0,[1],[4],92156919,[],"[""energy"", ""item"", ""energy"", ""stadium"", ""end""]",1,1,5,6,Alakazam,0,1,46,1,[3],"[""stadium""]",False,1,10,2,v20,False,True
False,[],[],[],[],0,[1],[4],92156919,[],"[""energy"", ""item"", ""energy"", ""ability"", ""end""]",1,1,5,6,Alakazam,0,1,46,1,[3],"[""ability""]",False,1,11,2,v20,False,True
False,[],[],"[0, 1, 2, 4]",[],7,[],[],92156919,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,0,7,6,Alakazam,0,1,46,1,[0],"[""select""]",False,1,12,2,v20,False,True
False,[],[],[3],[],0,[1],[4],92156919,[],"[""energy"", ""item"", ""energy"", ""bench"", ""end""]",1,1,5,6,Alakazam,0,1,45,1,[3],"[""bench""]",False,1,13,2,v20,False,True
False,[],[],[],[],0,[2],[5],92156919,[],"[""energy"", ""energy"", ""item"", ""energy"", ""energy"", ""end""]",1,1,6,6,Alakazam,1,2,45,1,[2],"[""item""]",False,1,14,2,v20,False,True
False,[],[],"[0, 2, 3, 4, 5, 6, 7, 8]",[],7,[],[],92156919,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,0,10,6,Alakazam,1,2,45,1,[6],"[""select""]",False,1,15,2,v20,False,True
False,[],[],[4],[],0,[],[5],92156919,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""bench"", ""end""]",1,1,6,6,Alakazam,1,2,44,1,[4],"[""bench""]",False,1,16,2,v20,False,True
False,[],[],[],[],0,[],[6],92156919,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""end""]",1,1,7,6,Alakazam,2,3,44,1,[0],"[""energy""]",False,1,17,2,v20,False,True
False,[],[],[],[],0,[],[1],92156919,[],"[""retreat"", ""end""]",1,1,2,6,Alakazam,2,3,44,1,[1],"[""end""]",False,1,18,2,v20,False,True
False,[],[],[],[],0,[6],[9],92156919,[],"[""energy"", ""energy"", ""energy"", ""evolve"", ""evolve"", ""evolve"", ""item"", ""ability"", ""retreat"", ""end""]",1,1,10,6,Alakazam,2,3,43,2,[7],"[""ability""]",False,1,27,4,v20,False,True
False,[],[],"[1, 4]",[],7,[],[],92156919,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,0,5,6,Alakazam,2,3,43,2,[1],"[""select""]",False,1,28,4,v20,False,True
False,[],[],[7],[],0,[6],[9],92156919,[],"[""energy"", ""energy"", ""energy"", ""evolve"", ""evolve"", ""evolve"", ""item"", ""bench"", ""retreat"", ""end""]",1,1,10,6,Alakazam,2,3,42,2,[7],"[""bench""]",False,1,29,4,v20,False,True
False,[],[],[],[],0,[7],[9],92156919,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""evolve"", ""evolve"", ""evolve"", ""item"", ""retreat"", ""end""]",1,1,10,6,Alakazam,3,4,42,2,[7],"[""item""]",False,1,30,4,v20,False,True
False,[],[],"[0, 1]",[],5,[],[],92156919,[],"[""select"", ""select""]",2,0,2,6,Alakazam,3,4,42,2,[0],"[""select""]",False,1,31,4,v20,False,True
False,[],[],[],[],0,[],[9],92156919,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""evolve"", ""evolve"", ""evolve"", ""retreat"", ""end""]",1,1,10,6,Alakazam,4,5,41,2,[6],"[""evolve""]",False,1,32,4,v20,False,True
False,[],[],[],[],0,[],[7],92156919,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""evolve"", ""retreat"", ""end""]",1,1,8,6,Alakazam,4,5,41,2,[5],"[""evolve""]",False,1,33,4,v20,False,True
False,[],[],[],[],0,[],[6],92156919,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""retreat"", ""end""]",1,1,7,6,Alakazam,4,5,41,2,[5],"[""retreat""]",False,1,34,4,v20,False,True
False,[],[],[],[],30,[],[],92156919,[],"[""other""]",1,1,1,6,Alakazam,4,5,41,2,[0],"[""other""]",False,1,35,4,v20,False,True
False,[],[],"[1, 2, 3]",[],3,[],[],92156919,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,6,Alakazam,4,5,41,2,[1],"[""select""]",False,1,36,4,v20,False,True
False,[],[],[],[],0,[],[5],92156919,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""end""]",1,1,6,6,Alakazam,4,5,41,2,[0],"[""energy""]",False,1,37,4,v20,False,True
False,"[934, 935]","[0, 1]",[],[],0,[],[2],92156919,[],"[""attack"", ""attack"", ""end""]",1,1,3,6,Alakazam,4,5,41,2,[0],"[""attack""]",False,1,38,4,v20,False,True
False,[],[],"[2, 3]",[],4,[],[],92156919,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,5,Alakazam,4,4,40,2,[0],"[""select""]",False,1,64,5,v20,False,True
False,[],[],[],[],0,[],[10],92156919,[0],"[""evolve"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""ability"", ""end""]",1,1,11,5,Alakazam,3,4,39,3,[9],"[""ability""]",False,1,65,6,v20,False,True
False,[],[],[2],[],7,[],[],92156919,[],"[""select"", ""select"", ""select"", ""select""]",1,0,4,5,Alakazam,3,4,39,3,[1],"[""select""]",False,1,66,6,v20,False,True
False,[],[],[],[],0,[],[10],92156919,[0],"[""evolve"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""evolve"", ""end""]",1,1,11,5,Alakazam,3,4,38,3,[9],"[""evolve""]",False,1,67,6,v20,False,True
False,[],[],[],[],0,[],[9],92156919,[0],"[""evolve"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""end""]",1,1,10,5,Alakazam,3,4,38,3,[0],"[""evolve""]",False,1,68,6,v20,False,True
False,[],[],[],[],43,[],[],92156919,[],"[""flag"", ""flag""]",1,1,2,5,Alakazam,3,4,38,3,[0],"[""flag""]",False,1,69,6,v20,False,True
False,[],[],[],[],22,[],[],92156919,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",5,0,6,5,Alakazam,3,4,38,3,"[0, 1, 2]","[""select"", ""select"", ""select""]",False,1,70,6,v20,False,True
False,[],[],[],[],21,[],[],92156919,[],"[""select"", ""select""]",1,1,2,5,Alakazam,3,4,38,3,[0],"[""select""]",False,1,71,6,v20,False,True
False,[],[],[],[],21,[],[],92156919,[],"[""select"", ""select""]",1,1,2,5,Alakazam,3,4,37,3,[0],"[""select""]",False,1,72,6,v20,False,True
True,[],[],[],[],21,[],[],92156919,[],"[""select"", ""select""]",1,1,2,5,Alakazam,3,4,36,3,[1],"[""select""]",True,1,73,6,v20,False,True
True,[937],[8],[],[],0,[],[10],92156919,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""attack"", ""retreat"", ""end""]",1,1,11,5,Alakazam,3,4,35,3,[8],"[""attack""]",True,1,74,6,v20,False,True
True,[],[],[2],[],15,[],[],92156919,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,5,Alakazam,3,4,35,3,[1],"[""select""]",True,0,75,6,v20,False,True
True,[],[],[],[],7,[],[],92156919,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,1,6,5,Alakazam,3,4,35,3,[0],"[""select""]",True,0,76,6,v20,False,True
False,[],[],[2],[],4,[],[],92156919,[],"[""select"", ""select"", ""select""]",1,1,3,3,Alakazam,3,3,35,3,[1],"[""select""]",False,1,91,7,v20,False,True
False,[],[],[],[],0,[6],[9],92156919,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""ability"", ""retreat"", ""end""]",1,1,10,3,Alakazam,2,3,34,4,[7],"[""ability""]",False,1,92,8,v20,False,True
False,[],[],[2],[],7,[],[],92156919,[],"[""select"", ""select"", ""select""]",1,0,3,3,Alakazam,2,3,34,4,[0],"[""select""]",False,1,93,8,v20,False,True
False,[],[],[],[],0,[6],[9],92156919,[7],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""evolve"", ""retreat"", ""end""]",1,1,10,3,Alakazam,2,3,33,4,[6],"[""item""]",False,1,94,8,v20,False,True
False,[],[],[0],[],5,[],[],92156919,[],"[""select""]",1,0,1,3,Alakazam,2,3,33,4,[0],"[""select""]",False,1,95,8,v20,False,True
False,[],[],[],[],0,[],[10],92156919,[8],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""evolve"", ""retreat"", ""end""]",1,1,11,3,Alakazam,3,4,32,4,[8],"[""evolve""]",False,1,96,8,v20,False,True
False,[],[],[],[],43,[],[],92156919,[],"[""flag"", ""flag""]",1,1,2,3,Alakazam,3,4,32,4,[0],"[""flag""]",False,1,97,8,v20,False,True
False,[],[],[],[],22,[],[],92156919,[],"[""select"", ""select"", ""select""]",3,0,3,3,Alakazam,3,4,32,4,"[0, 1]","[""select"", ""select""]",False,1,98,8,v20,False,True
False,[],[],[1],[],21,[],[],92156919,[],"[""select"", ""select""]",1,1,2,3,Alakazam,3,4,32,4,[0],"[""select""]",False,1,99,8,v20,False,True
True,[],[],[1],[],21,[],[],92156919,[],"[""select"", ""select""]",1,1,2,3,Alakazam,3,4,31,4,[1],"[""select""]",True,1,100,8,v20,False,True
True,[937],[8],[],[],0,[],[10],92156919,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""attack"", ""retreat"", ""end""]",1,1,11,3,Alakazam,3,4,30,4,[8],"[""attack""]",True,1,101,8,v20,False,True
True,[],[],"[1, 2]",[],15,[],[],92156919,[],"[""select"", ""select"", ""select""]",1,1,3,3,Alakazam,3,4,30,4,[0],"[""select""]",True,0,102,8,v20,False,True
True,[],[],[],[],7,[],[],92156919,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,3,Alakazam,3,4,30,4,[0],"[""select""]",True,0,103,8,v20,False,True
False,[],[],[1],[],4,[],[],92156919,[],"[""select"", ""select"", ""select""]",1,1,3,2,Alakazam,3,3,30,4,[2],"[""select""]",True,1,121,9,v20,False,True
True,[937],[8],[],[],0,[6],[10],92156919,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""supporter"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,11,2,Alakazam,2,3,29,5,[6],"[""supporter""]",True,1,122,10,v20,False,True
True,[937],[3],[0],[],0,[1],[5],92156919,[],"[""bench"", ""item"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,6,2,Alakazam,2,3,27,5,[1],"[""item""]",True,1,123,10,v20,False,True
True,[],[],"[0, 2, 3]",[],7,[],[],92156919,[],"[""select"", ""select"", ""select"", ""select""]",1,0,4,2,Alakazam,2,3,27,5,[1],"[""select""]",True,1,124,10,v20,False,True
True,[937],[3],[0],[],0,[],[5],92156919,[],"[""bench"", ""evolve"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,6,2,Alakazam,2,3,26,5,[1],"[""evolve""]",True,1,125,10,v20,False,True
True,[937],[2],[0],[],0,[],[4],92156919,[],"[""bench"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,5,2,Alakazam,2,3,26,5,[0],"[""bench""]",True,1,126,10,v20,False,True
True,[937],[1],[],[],0,[],[3],92156919,[],"[""ability"", ""attack"", ""retreat"", ""end""]",1,1,4,2,Alakazam,3,4,26,5,[0],"[""ability""]",True,1,127,10,v20,False,True
True,[],[],[],[],7,[],[],92156919,[],"[""select""]",1,0,1,2,Alakazam,3,4,26,5,[0],"[""select""]",True,1,128,10,v20,False,True
True,[937],[0],[],[],0,[],[2],92156919,[],"[""attack"", ""retreat"", ""end""]",1,1,3,2,Alakazam,3,4,25,5,[0],"[""attack""]",True,1,129,10,v20,False,True
True,[],[],[2],[],15,[],[],92156919,[],"[""select"", ""select"", ""select""]",1,1,3,2,Alakazam,3,4,25,5,[0],"[""select""]",True,0,130,10,v20,False,True
True,[],[],[],[],7,[],[],92156919,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,2,Alakazam,3,4,25,5,[0],"[""select""]",True,1,131,10,v20,False,True
False,[],[],[],[],34,[],[],92156919,[],"[""skill"", ""skill""]",2,2,2,2,Alakazam,3,4,25,5,"[0, 1]","[""skill"", ""skill""]",True,1,147,11,v20,False,True
False,[],[],[],[],0,"[1, 4]",[6],92156919,[],"[""boss"", ""supporter"", ""boss"", ""item"", ""item"", ""ability"", ""end""]",1,1,7,2,Alakazam,3,4,24,6,[3],"[""item""]",True,1,148,12,v20,False,True
